"workerid","Answer.time_in_minutes","modal","percentage_blue","Answer.condition","Answer.misread_instructions","rating","color","speaker_cond"
26,9.38073333333333,"bare",50,"probably",0,1,"orange","m"
26,9.38073333333333,"bare",60,"probably",0,1,"orange","m"
26,9.38073333333333,"bare",75,"probably",0,1,"orange","m"
26,9.38073333333333,"bare",90,"probably",0,1,"orange","m"
26,9.38073333333333,"bare",100,"probably",0,1,"orange","m"
26,9.38073333333333,"probably",0,"probably",0,1,"orange","m"
26,9.38073333333333,"probably",10,"probably",0,1,"orange","m"
26,9.38073333333333,"probably",25,"probably",0,2,"orange","m"
26,9.38073333333333,"probably",40,"probably",0,1,"orange","m"
26,9.38073333333333,"probably",50,"probably",0,1,"orange","m"
26,9.38073333333333,"probably",60,"probably",0,1,"orange","m"
26,9.38073333333333,"probably",75,"probably",0,1,"orange","m"
26,9.38073333333333,"probably",90,"probably",0,1,"orange","m"
26,9.38073333333333,"probably",100,"probably",0,1,"orange","m"
26,9.38073333333333,"might",0,"probably",0,1,"blue","m"
26,9.38073333333333,"might",10,"probably",0,2,"blue","m"
26,9.38073333333333,"might",25,"probably",0,1,"blue","m"
26,9.38073333333333,"might",40,"probably",0,1,"blue","m"
26,9.38073333333333,"might",50,"probably",0,1,"blue","m"
26,9.38073333333333,"might",60,"probably",0,1,"blue","m"
26,9.38073333333333,"might",75,"probably",0,1,"blue","m"
26,9.38073333333333,"might",90,"probably",0,1,"blue","m"
26,9.38073333333333,"might",100,"probably",0,1,"blue","m"
26,9.38073333333333,"might",0,"probably",0,2,"orange","m"
26,9.38073333333333,"might",10,"probably",0,1,"orange","m"
26,9.38073333333333,"might",25,"probably",0,1,"orange","m"
26,9.38073333333333,"might",40,"probably",0,1,"orange","m"
26,9.38073333333333,"might",50,"probably",0,1,"orange","m"
26,9.38073333333333,"might",60,"probably",0,1,"orange","m"
26,9.38073333333333,"might",75,"probably",0,1,"orange","m"
26,9.38073333333333,"might",90,"probably",0,1,"orange","m"
26,9.38073333333333,"might",100,"probably",0,1,"orange","m"
26,9.38073333333333,"bare",0,"probably",0,1,"blue","m"
26,9.38073333333333,"bare",10,"probably",0,1,"blue","m"
26,9.38073333333333,"bare",25,"probably",0,1,"blue","m"
26,9.38073333333333,"bare",40,"probably",0,2,"blue","m"
26,9.38073333333333,"bare",50,"probably",0,1,"blue","m"
26,9.38073333333333,"bare",60,"probably",0,1,"blue","m"
26,9.38073333333333,"bare",75,"probably",0,1,"blue","m"
26,9.38073333333333,"bare",90,"probably",0,1,"blue","m"
26,9.38073333333333,"bare",100,"probably",0,1,"blue","m"
26,9.38073333333333,"probably",0,"probably",0,1,"blue","m"
26,9.38073333333333,"probably",10,"probably",0,1,"blue","m"
26,9.38073333333333,"probably",25,"probably",0,1,"blue","m"
26,9.38073333333333,"probably",40,"probably",0,1,"blue","m"
26,9.38073333333333,"probably",50,"probably",0,1,"blue","m"
26,9.38073333333333,"probably",60,"probably",0,1,"blue","m"
26,9.38073333333333,"probably",75,"probably",0,1,"blue","m"
26,9.38073333333333,"probably",90,"probably",0,1,"blue","m"
26,9.38073333333333,"probably",100,"probably",0,2,"blue","m"
27,7.89585,"probably",0,"probably",0,0,"blue","m"
27,7.89585,"probably",10,"probably",0,0,"blue","m"
27,7.89585,"probably",25,"probably",0,0,"blue","m"
27,7.89585,"probably",40,"probably",0,0,"blue","m"
27,7.89585,"probably",50,"probably",0,0,"blue","m"
27,7.89585,"probably",60,"probably",0,4,"blue","m"
27,7.89585,"probably",75,"probably",0,6,"blue","m"
27,7.89585,"probably",90,"probably",0,0,"blue","m"
27,7.89585,"probably",100,"probably",0,0,"blue","m"
27,7.89585,"might",0,"probably",0,0,"blue","m"
27,7.89585,"might",10,"probably",0,1,"blue","m"
27,7.89585,"might",25,"probably",0,3,"blue","m"
27,7.89585,"might",40,"probably",0,5,"blue","m"
27,7.89585,"might",50,"probably",0,1,"blue","m"
27,7.89585,"might",60,"probably",0,0,"blue","m"
27,7.89585,"might",75,"probably",0,0,"blue","m"
27,7.89585,"might",90,"probably",0,0,"blue","m"
27,7.89585,"might",100,"probably",0,0,"blue","m"
27,7.89585,"probably",0,"probably",0,0,"orange","m"
27,7.89585,"probably",10,"probably",0,5,"orange","m"
27,7.89585,"probably",25,"probably",0,3,"orange","m"
27,7.89585,"probably",40,"probably",0,2,"orange","m"
27,7.89585,"probably",50,"probably",0,0,"orange","m"
27,7.89585,"probably",60,"probably",0,0,"orange","m"
27,7.89585,"probably",75,"probably",0,0,"orange","m"
27,7.89585,"probably",90,"probably",0,0,"orange","m"
27,7.89585,"probably",100,"probably",0,0,"orange","m"
27,7.89585,"bare",0,"probably",0,0,"blue","m"
27,7.89585,"bare",10,"probably",0,0,"blue","m"
27,7.89585,"bare",25,"probably",0,0,"blue","m"
27,7.89585,"bare",40,"probably",0,0,"blue","m"
27,7.89585,"bare",50,"probably",0,0,"blue","m"
27,7.89585,"bare",60,"probably",0,0,"blue","m"
27,7.89585,"bare",75,"probably",0,0,"blue","m"
27,7.89585,"bare",90,"probably",0,0,"blue","m"
27,7.89585,"bare",100,"probably",0,10,"blue","m"
27,7.89585,"might",0,"probably",0,0,"orange","m"
27,7.89585,"might",10,"probably",0,0,"orange","m"
27,7.89585,"might",25,"probably",0,0,"orange","m"
27,7.89585,"might",40,"probably",0,0,"orange","m"
27,7.89585,"might",50,"probably",0,0,"orange","m"
27,7.89585,"might",60,"probably",0,1,"orange","m"
27,7.89585,"might",75,"probably",0,5,"orange","m"
27,7.89585,"might",90,"probably",0,4,"orange","m"
27,7.89585,"might",100,"probably",0,0,"orange","m"
27,7.89585,"bare",0,"probably",0,10,"orange","m"
27,7.89585,"bare",10,"probably",0,0,"orange","m"
27,7.89585,"bare",25,"probably",0,0,"orange","m"
27,7.89585,"bare",40,"probably",0,0,"orange","m"
27,7.89585,"bare",50,"probably",0,0,"orange","m"
27,7.89585,"bare",60,"probably",0,0,"orange","m"
27,7.89585,"bare",75,"probably",0,0,"orange","m"
27,7.89585,"bare",90,"probably",0,0,"orange","m"
27,7.89585,"bare",100,"probably",0,0,"orange","m"
28,15.5868666666667,"bare",0,"probably",1,10,"orange","m"
28,15.5868666666667,"bare",10,"probably",1,0,"orange","m"
28,15.5868666666667,"bare",25,"probably",1,0,"orange","m"
28,15.5868666666667,"bare",40,"probably",1,0,"orange","m"
28,15.5868666666667,"bare",50,"probably",1,0,"orange","m"
28,15.5868666666667,"bare",60,"probably",1,0,"orange","m"
28,15.5868666666667,"bare",75,"probably",1,0,"orange","m"
28,15.5868666666667,"bare",90,"probably",1,0,"orange","m"
28,15.5868666666667,"bare",100,"probably",1,0,"orange","m"
28,15.5868666666667,"bare",0,"probably",1,0,"blue","m"
28,15.5868666666667,"bare",10,"probably",1,0,"blue","m"
28,15.5868666666667,"bare",25,"probably",1,0,"blue","m"
28,15.5868666666667,"bare",40,"probably",1,0,"blue","m"
28,15.5868666666667,"bare",50,"probably",1,0,"blue","m"
28,15.5868666666667,"bare",60,"probably",1,0,"blue","m"
28,15.5868666666667,"bare",75,"probably",1,0,"blue","m"
28,15.5868666666667,"bare",90,"probably",1,0,"blue","m"
28,15.5868666666667,"bare",100,"probably",1,10,"blue","m"
28,15.5868666666667,"might",0,"probably",1,0,"blue","m"
28,15.5868666666667,"might",10,"probably",1,0,"blue","m"
28,15.5868666666667,"might",25,"probably",1,0,"blue","m"
28,15.5868666666667,"might",40,"probably",1,0,"blue","m"
28,15.5868666666667,"might",50,"probably",1,0,"blue","m"
28,15.5868666666667,"might",60,"probably",1,0,"blue","m"
28,15.5868666666667,"might",75,"probably",1,0,"blue","m"
28,15.5868666666667,"might",90,"probably",1,0,"blue","m"
28,15.5868666666667,"might",100,"probably",1,10,"blue","m"
28,15.5868666666667,"probably",0,"probably",1,0,"blue","m"
28,15.5868666666667,"probably",10,"probably",1,0,"blue","m"
28,15.5868666666667,"probably",25,"probably",1,0,"blue","m"
28,15.5868666666667,"probably",40,"probably",1,0,"blue","m"
28,15.5868666666667,"probably",50,"probably",1,0,"blue","m"
28,15.5868666666667,"probably",60,"probably",1,0,"blue","m"
28,15.5868666666667,"probably",75,"probably",1,0,"blue","m"
28,15.5868666666667,"probably",90,"probably",1,0,"blue","m"
28,15.5868666666667,"probably",100,"probably",1,10,"blue","m"
28,15.5868666666667,"probably",0,"probably",1,10,"orange","m"
28,15.5868666666667,"probably",10,"probably",1,0,"orange","m"
28,15.5868666666667,"probably",25,"probably",1,0,"orange","m"
28,15.5868666666667,"probably",40,"probably",1,0,"orange","m"
28,15.5868666666667,"probably",50,"probably",1,0,"orange","m"
28,15.5868666666667,"probably",60,"probably",1,0,"orange","m"
28,15.5868666666667,"probably",75,"probably",1,0,"orange","m"
28,15.5868666666667,"probably",90,"probably",1,0,"orange","m"
28,15.5868666666667,"probably",100,"probably",1,0,"orange","m"
28,15.5868666666667,"might",0,"probably",1,10,"orange","m"
28,15.5868666666667,"might",10,"probably",1,0,"orange","m"
28,15.5868666666667,"might",25,"probably",1,0,"orange","m"
28,15.5868666666667,"might",40,"probably",1,0,"orange","m"
28,15.5868666666667,"might",50,"probably",1,0,"orange","m"
28,15.5868666666667,"might",60,"probably",1,0,"orange","m"
28,15.5868666666667,"might",75,"probably",1,0,"orange","m"
28,15.5868666666667,"might",90,"probably",1,0,"orange","m"
28,15.5868666666667,"might",100,"probably",1,0,"orange","m"
29,5.654,"bare",0,"probably",0,10,"orange","m"
29,5.654,"bare",10,"probably",0,0,"orange","m"
29,5.654,"bare",25,"probably",0,0,"orange","m"
29,5.654,"bare",40,"probably",0,0,"orange","m"
29,5.654,"bare",50,"probably",0,0,"orange","m"
29,5.654,"bare",60,"probably",0,0,"orange","m"
29,5.654,"bare",75,"probably",0,0,"orange","m"
29,5.654,"bare",90,"probably",0,0,"orange","m"
29,5.654,"bare",100,"probably",0,0,"orange","m"
29,5.654,"probably",0,"probably",0,0,"orange","m"
29,5.654,"probably",10,"probably",0,4,"orange","m"
29,5.654,"probably",25,"probably",0,6,"orange","m"
29,5.654,"probably",40,"probably",0,0,"orange","m"
29,5.654,"probably",50,"probably",0,0,"orange","m"
29,5.654,"probably",60,"probably",0,0,"orange","m"
29,5.654,"probably",75,"probably",0,0,"orange","m"
29,5.654,"probably",90,"probably",0,0,"orange","m"
29,5.654,"probably",100,"probably",0,0,"orange","m"
29,5.654,"bare",0,"probably",0,0,"blue","m"
29,5.654,"bare",10,"probably",0,0,"blue","m"
29,5.654,"bare",25,"probably",0,0,"blue","m"
29,5.654,"bare",40,"probably",0,0,"blue","m"
29,5.654,"bare",50,"probably",0,0,"blue","m"
29,5.654,"bare",60,"probably",0,0,"blue","m"
29,5.654,"bare",75,"probably",0,0,"blue","m"
29,5.654,"bare",90,"probably",0,0,"blue","m"
29,5.654,"bare",100,"probably",0,10,"blue","m"
29,5.654,"might",0,"probably",0,0,"blue","m"
29,5.654,"might",10,"probably",0,6,"blue","m"
29,5.654,"might",25,"probably",0,4,"blue","m"
29,5.654,"might",40,"probably",0,0,"blue","m"
29,5.654,"might",50,"probably",0,0,"blue","m"
29,5.654,"might",60,"probably",0,0,"blue","m"
29,5.654,"might",75,"probably",0,0,"blue","m"
29,5.654,"might",90,"probably",0,0,"blue","m"
29,5.654,"might",100,"probably",0,0,"blue","m"
29,5.654,"might",0,"probably",0,0,"orange","m"
29,5.654,"might",10,"probably",0,0,"orange","m"
29,5.654,"might",25,"probably",0,0,"orange","m"
29,5.654,"might",40,"probably",0,0,"orange","m"
29,5.654,"might",50,"probably",0,0,"orange","m"
29,5.654,"might",60,"probably",0,0,"orange","m"
29,5.654,"might",75,"probably",0,5,"orange","m"
29,5.654,"might",90,"probably",0,5,"orange","m"
29,5.654,"might",100,"probably",0,0,"orange","m"
29,5.654,"probably",0,"probably",0,0,"blue","m"
29,5.654,"probably",10,"probably",0,0,"blue","m"
29,5.654,"probably",25,"probably",0,0,"blue","m"
29,5.654,"probably",40,"probably",0,0,"blue","m"
29,5.654,"probably",50,"probably",0,0,"blue","m"
29,5.654,"probably",60,"probably",0,0,"blue","m"
29,5.654,"probably",75,"probably",0,5,"blue","m"
29,5.654,"probably",90,"probably",0,5,"blue","m"
29,5.654,"probably",100,"probably",0,0,"blue","m"
30,4.66798333333333,"probably",0,"probably",0,0,"blue","m"
30,4.66798333333333,"probably",10,"probably",0,0,"blue","m"
30,4.66798333333333,"probably",25,"probably",0,0,"blue","m"
30,4.66798333333333,"probably",40,"probably",0,0,"blue","m"
30,4.66798333333333,"probably",50,"probably",0,0,"blue","m"
30,4.66798333333333,"probably",60,"probably",0,4,"blue","m"
30,4.66798333333333,"probably",75,"probably",0,5,"blue","m"
30,4.66798333333333,"probably",90,"probably",0,1,"blue","m"
30,4.66798333333333,"probably",100,"probably",0,0,"blue","m"
30,4.66798333333333,"probably",0,"probably",0,0,"orange","m"
30,4.66798333333333,"probably",10,"probably",0,2,"orange","m"
30,4.66798333333333,"probably",25,"probably",0,5,"orange","m"
30,4.66798333333333,"probably",40,"probably",0,3,"orange","m"
30,4.66798333333333,"probably",50,"probably",0,0,"orange","m"
30,4.66798333333333,"probably",60,"probably",0,0,"orange","m"
30,4.66798333333333,"probably",75,"probably",0,0,"orange","m"
30,4.66798333333333,"probably",90,"probably",0,0,"orange","m"
30,4.66798333333333,"probably",100,"probably",0,0,"orange","m"
30,4.66798333333333,"might",0,"probably",0,0,"blue","m"
30,4.66798333333333,"might",10,"probably",0,1,"blue","m"
30,4.66798333333333,"might",25,"probably",0,4,"blue","m"
30,4.66798333333333,"might",40,"probably",0,4,"blue","m"
30,4.66798333333333,"might",50,"probably",0,1,"blue","m"
30,4.66798333333333,"might",60,"probably",0,0,"blue","m"
30,4.66798333333333,"might",75,"probably",0,0,"blue","m"
30,4.66798333333333,"might",90,"probably",0,0,"blue","m"
30,4.66798333333333,"might",100,"probably",0,0,"blue","m"
30,4.66798333333333,"bare",0,"probably",0,0,"blue","m"
30,4.66798333333333,"bare",10,"probably",0,0,"blue","m"
30,4.66798333333333,"bare",25,"probably",0,0,"blue","m"
30,4.66798333333333,"bare",40,"probably",0,0,"blue","m"
30,4.66798333333333,"bare",50,"probably",0,0,"blue","m"
30,4.66798333333333,"bare",60,"probably",0,0,"blue","m"
30,4.66798333333333,"bare",75,"probably",0,0,"blue","m"
30,4.66798333333333,"bare",90,"probably",0,0,"blue","m"
30,4.66798333333333,"bare",100,"probably",0,10,"blue","m"
30,4.66798333333333,"might",0,"probably",0,0,"orange","m"
30,4.66798333333333,"might",10,"probably",0,0,"orange","m"
30,4.66798333333333,"might",25,"probably",0,0,"orange","m"
30,4.66798333333333,"might",40,"probably",0,1,"orange","m"
30,4.66798333333333,"might",50,"probably",0,3,"orange","m"
30,4.66798333333333,"might",60,"probably",0,3,"orange","m"
30,4.66798333333333,"might",75,"probably",0,2,"orange","m"
30,4.66798333333333,"might",90,"probably",0,1,"orange","m"
30,4.66798333333333,"might",100,"probably",0,0,"orange","m"
30,4.66798333333333,"bare",0,"probably",0,10,"orange","m"
30,4.66798333333333,"bare",10,"probably",0,0,"orange","m"
30,4.66798333333333,"bare",25,"probably",0,0,"orange","m"
30,4.66798333333333,"bare",40,"probably",0,0,"orange","m"
30,4.66798333333333,"bare",50,"probably",0,0,"orange","m"
30,4.66798333333333,"bare",60,"probably",0,0,"orange","m"
30,4.66798333333333,"bare",75,"probably",0,0,"orange","m"
30,4.66798333333333,"bare",90,"probably",0,0,"orange","m"
30,4.66798333333333,"bare",100,"probably",0,0,"orange","m"
31,6.63818333333333,"might",0,"probably",0,0,"orange","m"
31,6.63818333333333,"might",10,"probably",0,0,"orange","m"
31,6.63818333333333,"might",25,"probably",0,0,"orange","m"
31,6.63818333333333,"might",40,"probably",0,0,"orange","m"
31,6.63818333333333,"might",50,"probably",0,0,"orange","m"
31,6.63818333333333,"might",60,"probably",0,3,"orange","m"
31,6.63818333333333,"might",75,"probably",0,7,"orange","m"
31,6.63818333333333,"might",90,"probably",0,0,"orange","m"
31,6.63818333333333,"might",100,"probably",0,0,"orange","m"
31,6.63818333333333,"bare",0,"probably",0,10,"orange","m"
31,6.63818333333333,"bare",10,"probably",0,0,"orange","m"
31,6.63818333333333,"bare",25,"probably",0,0,"orange","m"
31,6.63818333333333,"bare",40,"probably",0,0,"orange","m"
31,6.63818333333333,"bare",50,"probably",0,0,"orange","m"
31,6.63818333333333,"bare",60,"probably",0,0,"orange","m"
31,6.63818333333333,"bare",75,"probably",0,0,"orange","m"
31,6.63818333333333,"bare",90,"probably",0,0,"orange","m"
31,6.63818333333333,"bare",100,"probably",0,0,"orange","m"
31,6.63818333333333,"might",0,"probably",0,0,"blue","m"
31,6.63818333333333,"might",10,"probably",0,3,"blue","m"
31,6.63818333333333,"might",25,"probably",0,7,"blue","m"
31,6.63818333333333,"might",40,"probably",0,0,"blue","m"
31,6.63818333333333,"might",50,"probably",0,0,"blue","m"
31,6.63818333333333,"might",60,"probably",0,0,"blue","m"
31,6.63818333333333,"might",75,"probably",0,0,"blue","m"
31,6.63818333333333,"might",90,"probably",0,0,"blue","m"
31,6.63818333333333,"might",100,"probably",0,0,"blue","m"
31,6.63818333333333,"probably",0,"probably",0,0,"orange","m"
31,6.63818333333333,"probably",10,"probably",0,0,"orange","m"
31,6.63818333333333,"probably",25,"probably",0,8,"orange","m"
31,6.63818333333333,"probably",40,"probably",0,2,"orange","m"
31,6.63818333333333,"probably",50,"probably",0,0,"orange","m"
31,6.63818333333333,"probably",60,"probably",0,0,"orange","m"
31,6.63818333333333,"probably",75,"probably",0,0,"orange","m"
31,6.63818333333333,"probably",90,"probably",0,0,"orange","m"
31,6.63818333333333,"probably",100,"probably",0,0,"orange","m"
31,6.63818333333333,"bare",0,"probably",0,0,"blue","m"
31,6.63818333333333,"bare",10,"probably",0,0,"blue","m"
31,6.63818333333333,"bare",25,"probably",0,0,"blue","m"
31,6.63818333333333,"bare",40,"probably",0,0,"blue","m"
31,6.63818333333333,"bare",50,"probably",0,0,"blue","m"
31,6.63818333333333,"bare",60,"probably",0,0,"blue","m"
31,6.63818333333333,"bare",75,"probably",0,0,"blue","m"
31,6.63818333333333,"bare",90,"probably",0,0,"blue","m"
31,6.63818333333333,"bare",100,"probably",0,10,"blue","m"
31,6.63818333333333,"probably",0,"probably",0,0,"blue","m"
31,6.63818333333333,"probably",10,"probably",0,0,"blue","m"
31,6.63818333333333,"probably",25,"probably",0,0,"blue","m"
31,6.63818333333333,"probably",40,"probably",0,0,"blue","m"
31,6.63818333333333,"probably",50,"probably",0,0,"blue","m"
31,6.63818333333333,"probably",60,"probably",0,7,"blue","m"
31,6.63818333333333,"probably",75,"probably",0,3,"blue","m"
31,6.63818333333333,"probably",90,"probably",0,0,"blue","m"
31,6.63818333333333,"probably",100,"probably",0,0,"blue","m"
32,4.4431,"might",0,"probably",0,0,"blue","m"
32,4.4431,"might",10,"probably",0,1,"blue","m"
32,4.4431,"might",25,"probably",0,3,"blue","m"
32,4.4431,"might",40,"probably",0,4,"blue","m"
32,4.4431,"might",50,"probably",0,1,"blue","m"
32,4.4431,"might",60,"probably",0,1,"blue","m"
32,4.4431,"might",75,"probably",0,0,"blue","m"
32,4.4431,"might",90,"probably",0,0,"blue","m"
32,4.4431,"might",100,"probably",0,0,"blue","m"
32,4.4431,"might",0,"probably",0,0,"orange","m"
32,4.4431,"might",10,"probably",0,0,"orange","m"
32,4.4431,"might",25,"probably",0,0,"orange","m"
32,4.4431,"might",40,"probably",0,0,"orange","m"
32,4.4431,"might",50,"probably",0,0,"orange","m"
32,4.4431,"might",60,"probably",0,2,"orange","m"
32,4.4431,"might",75,"probably",0,6,"orange","m"
32,4.4431,"might",90,"probably",0,2,"orange","m"
32,4.4431,"might",100,"probably",0,0,"orange","m"
32,4.4431,"bare",0,"probably",0,10,"orange","m"
32,4.4431,"bare",10,"probably",0,0,"orange","m"
32,4.4431,"bare",25,"probably",0,0,"orange","m"
32,4.4431,"bare",40,"probably",0,0,"orange","m"
32,4.4431,"bare",50,"probably",0,0,"orange","m"
32,4.4431,"bare",60,"probably",0,0,"orange","m"
32,4.4431,"bare",75,"probably",0,0,"orange","m"
32,4.4431,"bare",90,"probably",0,0,"orange","m"
32,4.4431,"bare",100,"probably",0,0,"orange","m"
32,4.4431,"bare",0,"probably",0,0,"blue","m"
32,4.4431,"bare",10,"probably",0,0,"blue","m"
32,4.4431,"bare",25,"probably",0,0,"blue","m"
32,4.4431,"bare",40,"probably",0,0,"blue","m"
32,4.4431,"bare",50,"probably",0,0,"blue","m"
32,4.4431,"bare",60,"probably",0,0,"blue","m"
32,4.4431,"bare",75,"probably",0,0,"blue","m"
32,4.4431,"bare",90,"probably",0,0,"blue","m"
32,4.4431,"bare",100,"probably",0,10,"blue","m"
32,4.4431,"probably",0,"probably",0,0,"blue","m"
32,4.4431,"probably",10,"probably",0,0,"blue","m"
32,4.4431,"probably",25,"probably",0,0,"blue","m"
32,4.4431,"probably",40,"probably",0,0,"blue","m"
32,4.4431,"probably",50,"probably",0,0,"blue","m"
32,4.4431,"probably",60,"probably",0,2,"blue","m"
32,4.4431,"probably",75,"probably",0,5,"blue","m"
32,4.4431,"probably",90,"probably",0,3,"blue","m"
32,4.4431,"probably",100,"probably",0,0,"blue","m"
32,4.4431,"probably",0,"probably",0,0,"orange","m"
32,4.4431,"probably",10,"probably",0,1,"orange","m"
32,4.4431,"probably",25,"probably",0,2,"orange","m"
32,4.4431,"probably",40,"probably",0,5,"orange","m"
32,4.4431,"probably",50,"probably",0,2,"orange","m"
32,4.4431,"probably",60,"probably",0,0,"orange","m"
32,4.4431,"probably",75,"probably",0,0,"orange","m"
32,4.4431,"probably",90,"probably",0,0,"orange","m"
32,4.4431,"probably",100,"probably",0,0,"orange","m"
33,14.82605,"probably",0,"probably",0,0,"orange","m"
33,14.82605,"probably",10,"probably",0,3,"orange","m"
33,14.82605,"probably",25,"probably",0,4,"orange","m"
33,14.82605,"probably",40,"probably",0,3,"orange","m"
33,14.82605,"probably",50,"probably",0,0,"orange","m"
33,14.82605,"probably",60,"probably",0,0,"orange","m"
33,14.82605,"probably",75,"probably",0,0,"orange","m"
33,14.82605,"probably",90,"probably",0,0,"orange","m"
33,14.82605,"probably",100,"probably",0,0,"orange","m"
33,14.82605,"bare",0,"probably",0,10,"orange","m"
33,14.82605,"bare",10,"probably",0,0,"orange","m"
33,14.82605,"bare",25,"probably",0,0,"orange","m"
33,14.82605,"bare",40,"probably",0,0,"orange","m"
33,14.82605,"bare",50,"probably",0,0,"orange","m"
33,14.82605,"bare",60,"probably",0,0,"orange","m"
33,14.82605,"bare",75,"probably",0,0,"orange","m"
33,14.82605,"bare",90,"probably",0,0,"orange","m"
33,14.82605,"bare",100,"probably",0,0,"orange","m"
33,14.82605,"might",0,"probably",0,0,"orange","m"
33,14.82605,"might",10,"probably",0,0,"orange","m"
33,14.82605,"might",25,"probably",0,0,"orange","m"
33,14.82605,"might",40,"probably",0,0,"orange","m"
33,14.82605,"might",50,"probably",0,0,"orange","m"
33,14.82605,"might",60,"probably",0,3,"orange","m"
33,14.82605,"might",75,"probably",0,4,"orange","m"
33,14.82605,"might",90,"probably",0,3,"orange","m"
33,14.82605,"might",100,"probably",0,0,"orange","m"
33,14.82605,"bare",0,"probably",0,0,"blue","m"
33,14.82605,"bare",10,"probably",0,0,"blue","m"
33,14.82605,"bare",25,"probably",0,0,"blue","m"
33,14.82605,"bare",40,"probably",0,0,"blue","m"
33,14.82605,"bare",50,"probably",0,0,"blue","m"
33,14.82605,"bare",60,"probably",0,0,"blue","m"
33,14.82605,"bare",75,"probably",0,0,"blue","m"
33,14.82605,"bare",90,"probably",0,0,"blue","m"
33,14.82605,"bare",100,"probably",0,10,"blue","m"
33,14.82605,"might",0,"probably",0,0,"blue","m"
33,14.82605,"might",10,"probably",0,5,"blue","m"
33,14.82605,"might",25,"probably",0,4,"blue","m"
33,14.82605,"might",40,"probably",0,1,"blue","m"
33,14.82605,"might",50,"probably",0,0,"blue","m"
33,14.82605,"might",60,"probably",0,0,"blue","m"
33,14.82605,"might",75,"probably",0,0,"blue","m"
33,14.82605,"might",90,"probably",0,0,"blue","m"
33,14.82605,"might",100,"probably",0,0,"blue","m"
33,14.82605,"probably",0,"probably",0,0,"blue","m"
33,14.82605,"probably",10,"probably",0,0,"blue","m"
33,14.82605,"probably",25,"probably",0,0,"blue","m"
33,14.82605,"probably",40,"probably",0,0,"blue","m"
33,14.82605,"probably",50,"probably",0,0,"blue","m"
33,14.82605,"probably",60,"probably",0,2,"blue","m"
33,14.82605,"probably",75,"probably",0,3,"blue","m"
33,14.82605,"probably",90,"probably",0,5,"blue","m"
33,14.82605,"probably",100,"probably",0,0,"blue","m"
34,11.5356166666667,"might",0,"probably",0,0,"orange","m"
34,11.5356166666667,"might",10,"probably",0,0,"orange","m"
34,11.5356166666667,"might",25,"probably",0,0,"orange","m"
34,11.5356166666667,"might",40,"probably",0,0,"orange","m"
34,11.5356166666667,"might",50,"probably",0,1,"orange","m"
34,11.5356166666667,"might",60,"probably",0,4,"orange","m"
34,11.5356166666667,"might",75,"probably",0,4,"orange","m"
34,11.5356166666667,"might",90,"probably",0,1,"orange","m"
34,11.5356166666667,"might",100,"probably",0,0,"orange","m"
34,11.5356166666667,"probably",0,"probably",0,0,"blue","m"
34,11.5356166666667,"probably",10,"probably",0,0,"blue","m"
34,11.5356166666667,"probably",25,"probably",0,0,"blue","m"
34,11.5356166666667,"probably",40,"probably",0,0,"blue","m"
34,11.5356166666667,"probably",50,"probably",0,2,"blue","m"
34,11.5356166666667,"probably",60,"probably",0,0,"blue","m"
34,11.5356166666667,"probably",75,"probably",0,4,"blue","m"
34,11.5356166666667,"probably",90,"probably",0,4,"blue","m"
34,11.5356166666667,"probably",100,"probably",0,0,"blue","m"
34,11.5356166666667,"bare",0,"probably",0,10,"orange","m"
34,11.5356166666667,"bare",10,"probably",0,0,"orange","m"
34,11.5356166666667,"bare",25,"probably",0,0,"orange","m"
34,11.5356166666667,"bare",40,"probably",0,0,"orange","m"
34,11.5356166666667,"bare",50,"probably",0,0,"orange","m"
34,11.5356166666667,"bare",60,"probably",0,0,"orange","m"
34,11.5356166666667,"bare",75,"probably",0,0,"orange","m"
34,11.5356166666667,"bare",90,"probably",0,0,"orange","m"
34,11.5356166666667,"bare",100,"probably",0,0,"orange","m"
34,11.5356166666667,"might",0,"probably",0,0,"blue","m"
34,11.5356166666667,"might",10,"probably",0,0,"blue","m"
34,11.5356166666667,"might",25,"probably",0,0,"blue","m"
34,11.5356166666667,"might",40,"probably",0,4,"blue","m"
34,11.5356166666667,"might",50,"probably",0,3,"blue","m"
34,11.5356166666667,"might",60,"probably",0,3,"blue","m"
34,11.5356166666667,"might",75,"probably",0,0,"blue","m"
34,11.5356166666667,"might",90,"probably",0,0,"blue","m"
34,11.5356166666667,"might",100,"probably",0,0,"blue","m"
34,11.5356166666667,"probably",0,"probably",0,0,"orange","m"
34,11.5356166666667,"probably",10,"probably",0,0,"orange","m"
34,11.5356166666667,"probably",25,"probably",0,0,"orange","m"
34,11.5356166666667,"probably",40,"probably",0,3,"orange","m"
34,11.5356166666667,"probably",50,"probably",0,3,"orange","m"
34,11.5356166666667,"probably",60,"probably",0,4,"orange","m"
34,11.5356166666667,"probably",75,"probably",0,0,"orange","m"
34,11.5356166666667,"probably",90,"probably",0,0,"orange","m"
34,11.5356166666667,"probably",100,"probably",0,0,"orange","m"
34,11.5356166666667,"bare",0,"probably",0,0,"blue","m"
34,11.5356166666667,"bare",10,"probably",0,0,"blue","m"
34,11.5356166666667,"bare",25,"probably",0,0,"blue","m"
34,11.5356166666667,"bare",40,"probably",0,0,"blue","m"
