"Answer.time_in_minutes","modal","workerid","rating","percentage_blue","color","Answer.misread_instructions","Answer.condition","speaker_cond"
4.12225,"probably",27,10,10,"orange",0,"might","m"
4.12225,"probably",27,0,25,"orange",0,"might","m"
4.12225,"probably",27,0,40,"orange",0,"might","m"
4.12225,"probably",27,0,50,"orange",0,"might","m"
4.12225,"probably",27,0,60,"orange",0,"might","m"
4.12225,"probably",27,0,75,"orange",0,"might","m"
4.12225,"probably",27,0,90,"orange",0,"might","m"
4.12225,"probably",27,0,100,"orange",0,"might","m"
4.12225,"bare",27,10,0,"orange",0,"might","m"
4.12225,"bare",27,0,10,"orange",0,"might","m"
4.12225,"bare",27,0,25,"orange",0,"might","m"
4.12225,"bare",27,0,40,"orange",0,"might","m"
4.12225,"bare",27,0,50,"orange",0,"might","m"
4.12225,"bare",27,0,60,"orange",0,"might","m"
4.12225,"bare",27,0,75,"orange",0,"might","m"
4.12225,"bare",27,0,90,"orange",0,"might","m"
4.12225,"bare",27,0,100,"orange",0,"might","m"
4.12225,"might",27,0,0,"orange",0,"might","m"
4.12225,"might",27,0,10,"orange",0,"might","m"
4.12225,"might",27,0,25,"orange",0,"might","m"
4.12225,"might",27,0,40,"orange",0,"might","m"
4.12225,"might",27,10,50,"orange",0,"might","m"
4.12225,"might",27,0,60,"orange",0,"might","m"
4.12225,"might",27,0,75,"orange",0,"might","m"
4.12225,"might",27,0,90,"orange",0,"might","m"
4.12225,"might",27,0,100,"orange",0,"might","m"
4.12225,"bare",27,0,0,"blue",0,"might","m"
4.12225,"bare",27,0,10,"blue",0,"might","m"
4.12225,"bare",27,0,25,"blue",0,"might","m"
4.12225,"bare",27,0,40,"blue",0,"might","m"
4.12225,"bare",27,0,50,"blue",0,"might","m"
4.12225,"bare",27,0,60,"blue",0,"might","m"
4.12225,"bare",27,0,75,"blue",0,"might","m"
4.12225,"bare",27,0,90,"blue",0,"might","m"
4.12225,"bare",27,10,100,"blue",0,"might","m"
4.12225,"probably",27,0,0,"blue",0,"might","m"
4.12225,"probably",27,0,10,"blue",0,"might","m"
4.12225,"probably",27,0,25,"blue",0,"might","m"
4.12225,"probably",27,0,40,"blue",0,"might","m"
4.12225,"probably",27,0,50,"blue",0,"might","m"
4.12225,"probably",27,0,60,"blue",0,"might","m"
4.12225,"probably",27,10,75,"blue",0,"might","m"
4.12225,"probably",27,0,90,"blue",0,"might","m"
4.12225,"probably",27,0,100,"blue",0,"might","m"
18.40745,"probably",28,0,0,"blue",1,"might","m"
18.40745,"probably",28,0,10,"blue",1,"might","m"
18.40745,"probably",28,0,25,"blue",1,"might","m"
18.40745,"probably",28,0,40,"blue",1,"might","m"
18.40745,"probably",28,0,50,"blue",1,"might","m"
18.40745,"probably",28,0,60,"blue",1,"might","m"
18.40745,"probably",28,0,75,"blue",1,"might","m"
18.40745,"probably",28,5,90,"blue",1,"might","m"
18.40745,"probably",28,5,100,"blue",1,"might","m"
18.40745,"probably",28,0,0,"orange",1,"might","m"
18.40745,"probably",28,4,10,"orange",1,"might","m"
18.40745,"probably",28,0,25,"orange",1,"might","m"
18.40745,"probably",28,0,40,"orange",1,"might","m"
18.40745,"probably",28,6,50,"orange",1,"might","m"
18.40745,"probably",28,0,60,"orange",1,"might","m"
18.40745,"probably",28,0,75,"orange",1,"might","m"
18.40745,"probably",28,0,90,"orange",1,"might","m"
18.40745,"probably",28,0,100,"orange",1,"might","m"
18.40745,"might",28,0,0,"orange",1,"might","m"
18.40745,"might",28,0,10,"orange",1,"might","m"
18.40745,"might",28,0,25,"orange",1,"might","m"
18.40745,"might",28,2,40,"orange",1,"might","m"
18.40745,"might",28,0,50,"orange",1,"might","m"
18.40745,"might",28,8,60,"orange",1,"might","m"
18.40745,"might",28,0,75,"orange",1,"might","m"
18.40745,"might",28,0,90,"orange",1,"might","m"
18.40745,"might",28,0,100,"orange",1,"might","m"
18.40745,"bare",28,0,0,"orange",1,"might","m"
18.40745,"bare",28,7,10,"orange",1,"might","m"
18.40745,"bare",28,3,25,"orange",1,"might","m"
18.40745,"bare",28,0,40,"orange",1,"might","m"
18.40745,"bare",28,0,50,"orange",1,"might","m"
18.40745,"bare",28,0,60,"orange",1,"might","m"
18.40745,"bare",28,0,75,"orange",1,"might","m"
18.40745,"bare",28,0,90,"orange",1,"might","m"
18.40745,"bare",28,0,100,"orange",1,"might","m"
18.40745,"bare",28,0,0,"blue",1,"might","m"
18.40745,"bare",28,0,10,"blue",1,"might","m"
18.40745,"bare",28,0,25,"blue",1,"might","m"
18.40745,"bare",28,0,40,"blue",1,"might","m"
18.40745,"bare",28,0,50,"blue",1,"might","m"
18.40745,"bare",28,0,60,"blue",1,"might","m"
18.40745,"bare",28,0,75,"blue",1,"might","m"
18.40745,"bare",28,3,90,"blue",1,"might","m"
18.40745,"bare",28,7,100,"blue",1,"might","m"
18.40745,"might",28,0,0,"blue",1,"might","m"
18.40745,"might",28,0,10,"blue",1,"might","m"
18.40745,"might",28,0,25,"blue",1,"might","m"
18.40745,"might",28,0,40,"blue",1,"might","m"
18.40745,"might",28,0,50,"blue",1,"might","m"
18.40745,"might",28,4,60,"blue",1,"might","m"
18.40745,"might",28,6,75,"blue",1,"might","m"
18.40745,"might",28,0,90,"blue",1,"might","m"
18.40745,"might",28,0,100,"blue",1,"might","m"
4.18685,"might",29,0,0,"blue",0,"might","m"
4.18685,"might",29,0,10,"blue",0,"might","m"
4.18685,"might",29,6,25,"blue",0,"might","m"
4.18685,"might",29,4,40,"blue",0,"might","m"
4.18685,"might",29,0,50,"blue",0,"might","m"
4.18685,"might",29,0,60,"blue",0,"might","m"
4.18685,"might",29,0,75,"blue",0,"might","m"
4.18685,"might",29,0,90,"blue",0,"might","m"
4.18685,"might",29,0,100,"blue",0,"might","m"
4.18685,"bare",29,10,0,"orange",0,"might","m"
4.18685,"bare",29,0,10,"orange",0,"might","m"
4.18685,"bare",29,0,25,"orange",0,"might","m"
4.18685,"bare",29,0,40,"orange",0,"might","m"
4.18685,"bare",29,0,50,"orange",0,"might","m"
4.18685,"bare",29,0,60,"orange",0,"might","m"
4.18685,"bare",29,0,75,"orange",0,"might","m"
4.18685,"bare",29,0,90,"orange",0,"might","m"
4.18685,"bare",29,0,100,"orange",0,"might","m"
4.18685,"probably",29,0,0,"orange",0,"might","m"
4.18685,"probably",29,8,10,"orange",0,"might","m"
4.18685,"probably",29,2,25,"orange",0,"might","m"
4.18685,"probably",29,0,40,"orange",0,"might","m"
4.18685,"probably",29,0,50,"orange",0,"might","m"
4.18685,"probably",29,0,60,"orange",0,"might","m"
4.18685,"probably",29,0,75,"orange",0,"might","m"
4.18685,"probably",29,0,90,"orange",0,"might","m"
4.18685,"probably",29,0,100,"orange",0,"might","m"
4.18685,"might",29,0,0,"orange",0,"might","m"
4.18685,"might",29,0,10,"orange",0,"might","m"
4.18685,"might",29,0,25,"orange",0,"might","m"
4.18685,"might",29,3,40,"orange",0,"might","m"
4.18685,"might",29,4,50,"orange",0,"might","m"
4.18685,"might",29,3,60,"orange",0,"might","m"
4.18685,"might",29,0,75,"orange",0,"might","m"
4.18685,"might",29,0,90,"orange",0,"might","m"
4.18685,"might",29,0,100,"orange",0,"might","m"
4.18685,"probably",29,0,0,"blue",0,"might","m"
4.18685,"probably",29,0,10,"blue",0,"might","m"
4.18685,"probably",29,0,25,"blue",0,"might","m"
4.18685,"probably",29,0,40,"blue",0,"might","m"
4.18685,"probably",29,0,50,"blue",0,"might","m"
4.18685,"probably",29,0,60,"blue",0,"might","m"
4.18685,"probably",29,6,75,"blue",0,"might","m"
4.18685,"probably",29,4,90,"blue",0,"might","m"
4.18685,"probably",29,0,100,"blue",0,"might","m"
4.18685,"bare",29,0,0,"blue",0,"might","m"
4.18685,"bare",29,0,10,"blue",0,"might","m"
4.18685,"bare",29,0,25,"blue",0,"might","m"
4.18685,"bare",29,0,40,"blue",0,"might","m"
4.18685,"bare",29,0,50,"blue",0,"might","m"
4.18685,"bare",29,0,60,"blue",0,"might","m"
4.18685,"bare",29,0,75,"blue",0,"might","m"
4.18685,"bare",29,0,90,"blue",0,"might","m"
4.18685,"bare",29,10,100,"blue",0,"might","m"
5.6359,"probably",30,0,0,"orange",0,"might","m"
5.6359,"probably",30,9,10,"orange",0,"might","m"
5.6359,"probably",30,1,25,"orange",0,"might","m"
5.6359,"probably",30,0,40,"orange",0,"might","m"
5.6359,"probably",30,0,50,"orange",0,"might","m"
5.6359,"probably",30,0,60,"orange",0,"might","m"
5.6359,"probably",30,0,75,"orange",0,"might","m"
5.6359,"probably",30,0,90,"orange",0,"might","m"
5.6359,"probably",30,0,100,"orange",0,"might","m"
5.6359,"probably",30,0,0,"blue",0,"might","m"
5.6359,"probably",30,0,10,"blue",0,"might","m"
5.6359,"probably",30,0,25,"blue",0,"might","m"
5.6359,"probably",30,0,40,"blue",0,"might","m"
5.6359,"probably",30,0,50,"blue",0,"might","m"
5.6359,"probably",30,0,60,"blue",0,"might","m"
5.6359,"probably",30,1,75,"blue",0,"might","m"
5.6359,"probably",30,9,90,"blue",0,"might","m"
5.6359,"probably",30,0,100,"blue",0,"might","m"
5.6359,"might",30,0,0,"blue",0,"might","m"
5.6359,"might",30,0,10,"blue",0,"might","m"
5.6359,"might",30,0,25,"blue",0,"might","m"
5.6359,"might",30,2,40,"blue",0,"might","m"
5.6359,"might",30,3,50,"blue",0,"might","m"
5.6359,"might",30,3,60,"blue",0,"might","m"
5.6359,"might",30,2,75,"blue",0,"might","m"
5.6359,"might",30,0,90,"blue",0,"might","m"
5.6359,"might",30,0,100,"blue",0,"might","m"
5.6359,"bare",30,10,0,"orange",0,"might","m"
5.6359,"bare",30,0,10,"orange",0,"might","m"
5.6359,"bare",30,0,25,"orange",0,"might","m"
5.6359,"bare",30,0,40,"orange",0,"might","m"
5.6359,"bare",30,0,50,"orange",0,"might","m"
5.6359,"bare",30,0,60,"orange",0,"might","m"
5.6359,"bare",30,0,75,"orange",0,"might","m"
5.6359,"bare",30,0,90,"orange",0,"might","m"
5.6359,"bare",30,0,100,"orange",0,"might","m"
5.6359,"might",30,0,0,"orange",0,"might","m"
5.6359,"might",30,0,10,"orange",0,"might","m"
5.6359,"might",30,3,25,"orange",0,"might","m"
5.6359,"might",30,3,40,"orange",0,"might","m"
5.6359,"might",30,4,50,"orange",0,"might","m"
5.6359,"might",30,0,60,"orange",0,"might","m"
5.6359,"might",30,0,75,"orange",0,"might","m"
5.6359,"might",30,0,90,"orange",0,"might","m"
5.6359,"might",30,0,100,"orange",0,"might","m"
5.6359,"bare",30,0,0,"blue",0,"might","m"
5.6359,"bare",30,0,10,"blue",0,"might","m"
5.6359,"bare",30,0,25,"blue",0,"might","m"
5.6359,"bare",30,0,40,"blue",0,"might","m"
5.6359,"bare",30,0,50,"blue",0,"might","m"
5.6359,"bare",30,0,60,"blue",0,"might","m"
5.6359,"bare",30,0,75,"blue",0,"might","m"
5.6359,"bare",30,0,90,"blue",0,"might","m"
5.6359,"bare",30,10,100,"blue",0,"might","m"
5.7502,"probably",31,2,0,"orange",0,"might","m"
5.7502,"probably",31,1,10,"orange",0,"might","m"
5.7502,"probably",31,2,25,"orange",0,"might","m"
5.7502,"probably",31,2,40,"orange",0,"might","m"
5.7502,"probably",31,2,50,"orange",0,"might","m"
5.7502,"probably",31,1,60,"orange",0,"might","m"
5.7502,"probably",31,0,75,"orange",0,"might","m"
5.7502,"probably",31,0,90,"orange",0,"might","m"
5.7502,"probably",31,0,100,"orange",0,"might","m"
5.7502,"probably",31,0,0,"blue",0,"might","m"
5.7502,"probably",31,0,10,"blue",0,"might","m"
5.7502,"probably",31,0,25,"blue",0,"might","m"
5.7502,"probably",31,0,40,"blue",0,"might","m"
5.7502,"probably",31,0,50,"blue",0,"might","m"
5.7502,"probably",31,3,60,"blue",0,"might","m"
5.7502,"probably",31,4,75,"blue",0,"might","m"
5.7502,"probably",31,3,90,"blue",0,"might","m"
5.7502,"probably",31,0,100,"blue",0,"might","m"
5.7502,"bare",31,6,0,"orange",0,"might","m"
5.7502,"bare",31,3,10,"orange",0,"might","m"
5.7502,"bare",31,1,25,"orange",0,"might","m"
5.7502,"bare",31,0,40,"orange",0,"might","m"
5.7502,"bare",31,0,50,"orange",0,"might","m"
5.7502,"bare",31,0,60,"orange",0,"might","m"
5.7502,"bare",31,0,75,"orange",0,"might","m"
5.7502,"bare",31,0,90,"orange",0,"might","m"
5.7502,"bare",31,0,100,"orange",0,"might","m"
5.7502,"bare",31,0,0,"blue",0,"might","m"
5.7502,"bare",31,0,10,"blue",0,"might","m"
5.7502,"bare",31,0,25,"blue",0,"might","m"
5.7502,"bare",31,0,40,"blue",0,"might","m"
5.7502,"bare",31,0,50,"blue",0,"might","m"
5.7502,"bare",31,0,60,"blue",0,"might","m"
5.7502,"bare",31,1,75,"blue",0,"might","m"
5.7502,"bare",31,2,90,"blue",0,"might","m"
5.7502,"bare",31,7,100,"blue",0,"might","m"
5.7502,"might",31,0,0,"blue",0,"might","m"
5.7502,"might",31,0,10,"blue",0,"might","m"
5.7502,"might",31,0,25,"blue",0,"might","m"
5.7502,"might",31,0,40,"blue",0,"might","m"
5.7502,"might",31,3,50,"blue",0,"might","m"
5.7502,"might",31,3,60,"blue",0,"might","m"
5.7502,"might",31,3,75,"blue",0,"might","m"
5.7502,"might",31,1,90,"blue",0,"might","m"
5.7502,"might",31,0,100,"blue",0,"might","m"
5.7502,"might",31,0,0,"orange",0,"might","m"
5.7502,"might",31,0,10,"orange",0,"might","m"
5.7502,"might",31,2,25,"orange",0,"might","m"
5.7502,"might",31,4,40,"orange",0,"might","m"
5.7502,"might",31,4,50,"orange",0,"might","m"
5.7502,"might",31,0,60,"orange",0,"might","m"
5.7502,"might",31,0,75,"orange",0,"might","m"
5.7502,"might",31,0,90,"orange",0,"might","m"
5.7502,"might",31,0,100,"orange",0,"might","m"
7.41988333333333,"might",32,0,0,"blue",0,"might","m"
7.41988333333333,"might",32,0,10,"blue",0,"might","m"
7.41988333333333,"might",32,0,25,"blue",0,"might","m"
7.41988333333333,"might",32,0,40,"blue",0,"might","m"
7.41988333333333,"might",32,1,50,"blue",0,"might","m"
7.41988333333333,"might",32,3,60,"blue",0,"might","m"
7.41988333333333,"might",32,4,75,"blue",0,"might","m"
7.41988333333333,"might",32,2,90,"blue",0,"might","m"
7.41988333333333,"might",32,0,100,"blue",0,"might","m"
7.41988333333333,"bare",32,0,0,"blue",0,"might","m"
7.41988333333333,"bare",32,0,10,"blue",0,"might","m"
7.41988333333333,"bare",32,0,25,"blue",0,"might","m"
7.41988333333333,"bare",32,0,40,"blue",0,"might","m"
7.41988333333333,"bare",32,0,50,"blue",0,"might","m"
7.41988333333333,"bare",32,0,60,"blue",0,"might","m"
7.41988333333333,"bare",32,0,75,"blue",0,"might","m"
7.41988333333333,"bare",32,0,90,"blue",0,"might","m"
7.41988333333333,"bare",32,10,100,"blue",0,"might","m"
7.41988333333333,"probably",32,0,0,"blue",0,"might","m"
7.41988333333333,"probably",32,0,10,"blue",0,"might","m"
7.41988333333333,"probably",32,0,25,"blue",0,"might","m"
7.41988333333333,"probably",32,0,40,"blue",0,"might","m"
7.41988333333333,"probably",32,0,50,"blue",0,"might","m"
7.41988333333333,"probably",32,0,60,"blue",0,"might","m"
7.41988333333333,"probably",32,2,75,"blue",0,"might","m"
7.41988333333333,"probably",32,4,90,"blue",0,"might","m"
7.41988333333333,"probably",32,4,100,"blue",0,"might","m"
7.41988333333333,"might",32,0,0,"orange",0,"might","m"
7.41988333333333,"might",32,3,10,"orange",0,"might","m"
7.41988333333333,"might",32,5,25,"orange",0,"might","m"
7.41988333333333,"might",32,2,40,"orange",0,"might","m"
7.41988333333333,"might",32,0,50,"orange",0,"might","m"
7.41988333333333,"might",32,0,60,"orange",0,"might","m"
7.41988333333333,"might",32,0,75,"orange",0,"might","m"
7.41988333333333,"might",32,0,90,"orange",0,"might","m"
7.41988333333333,"might",32,0,100,"orange",0,"might","m"
7.41988333333333,"bare",32,10,0,"orange",0,"might","m"
7.41988333333333,"bare",32,0,10,"orange",0,"might","m"
7.41988333333333,"bare",32,0,25,"orange",0,"might","m"
7.41988333333333,"bare",32,0,40,"orange",0,"might","m"
7.41988333333333,"bare",32,0,50,"orange",0,"might","m"
7.41988333333333,"bare",32,0,60,"orange",0,"might","m"
7.41988333333333,"bare",32,0,75,"orange",0,"might","m"
7.41988333333333,"bare",32,0,90,"orange",0,"might","m"
7.41988333333333,"bare",32,0,100,"orange",0,"might","m"
7.41988333333333,"probably",32,0,0,"orange",0,"might","m"
7.41988333333333,"probably",32,5,10,"orange",0,"might","m"
7.41988333333333,"probably",32,5,25,"orange",0,"might","m"
7.41988333333333,"probably",32,0,40,"orange",0,"might","m"
7.41988333333333,"probably",32,0,50,"orange",0,"might","m"
7.41988333333333,"probably",32,0,60,"orange",0,"might","m"
7.41988333333333,"probably",32,0,75,"orange",0,"might","m"
7.41988333333333,"probably",32,0,90,"orange",0,"might","m"
7.41988333333333,"probably",32,0,100,"orange",0,"might","m"
7.66416666666667,"might",33,0,0,"blue",0,"might","m"
7.66416666666667,"might",33,0,10,"blue",0,"might","m"
7.66416666666667,"might",33,0,25,"blue",0,"might","m"
7.66416666666667,"might",33,1,40,"blue",0,"might","m"
7.66416666666667,"might",33,6,50,"blue",0,"might","m"
7.66416666666667,"might",33,3,60,"blue",0,"might","m"
7.66416666666667,"might",33,0,75,"blue",0,"might","m"
7.66416666666667,"might",33,0,90,"blue",0,"might","m"
7.66416666666667,"might",33,0,100,"blue",0,"might","m"
7.66416666666667,"probably",33,0,0,"orange",0,"might","m"
7.66416666666667,"probably",33,3,10,"orange",0,"might","m"
7.66416666666667,"probably",33,4,25,"orange",0,"might","m"
7.66416666666667,"probably",33,3,40,"orange",0,"might","m"
7.66416666666667,"probably",33,0,50,"orange",0,"might","m"
7.66416666666667,"probably",33,0,60,"orange",0,"might","m"
7.66416666666667,"probably",33,0,75,"orange",0,"might","m"
7.66416666666667,"probably",33,0,90,"orange",0,"might","m"
7.66416666666667,"probably",33,0,100,"orange",0,"might","m"
7.66416666666667,"bare",33,0,0,"blue",0,"might","m"
7.66416666666667,"bare",33,0,10,"blue",0,"might","m"
7.66416666666667,"bare",33,0,25,"blue",0,"might","m"
7.66416666666667,"bare",33,0,40,"blue",0,"might","m"
7.66416666666667,"bare",33,0,50,"blue",0,"might","m"
7.66416666666667,"bare",33,0,60,"blue",0,"might","m"
7.66416666666667,"bare",33,0,75,"blue",0,"might","m"
7.66416666666667,"bare",33,0,90,"blue",0,"might","m"
7.66416666666667,"bare",33,10,100,"blue",0,"might","m"
7.66416666666667,"bare",33,10,0,"orange",0,"might","m"
7.66416666666667,"bare",33,0,10,"orange",0,"might","m"
7.66416666666667,"bare",33,0,25,"orange",0,"might","m"
7.66416666666667,"bare",33,0,40,"orange",0,"might","m"
7.66416666666667,"bare",33,0,50,"orange",0,"might","m"
7.66416666666667,"bare",33,0,60,"orange",0,"might","m"
7.66416666666667,"bare",33,0,75,"orange",0,"might","m"
7.66416666666667,"bare",33,0,90,"orange",0,"might","m"
7.66416666666667,"bare",33,0,100,"orange",0,"might","m"
7.66416666666667,"probably",33,0,0,"blue",0,"might","m"
7.66416666666667,"probably",33,0,10,"blue",0,"might","m"
7.66416666666667,"probably",33,0,25,"blue",0,"might","m"
7.66416666666667,"probably",33,0,40,"blue",0,"might","m"
7.66416666666667,"probably",33,0,50,"blue",0,"might","m"
7.66416666666667,"probably",33,2,60,"blue",0,"might","m"
7.66416666666667,"probably",33,2,75,"blue",0,"might","m"
7.66416666666667,"probably",33,6,90,"blue",0,"might","m"
7.66416666666667,"probably",33,0,100,"blue",0,"might","m"
7.66416666666667,"might",33,0,0,"orange",0,"might","m"
7.66416666666667,"might",33,0,10,"orange",0,"might","m"
7.66416666666667,"might",33,0,25,"orange",0,"might","m"
7.66416666666667,"might",33,3,40,"orange",0,"might","m"
7.66416666666667,"might",33,4,50,"orange",0,"might","m"
7.66416666666667,"might",33,3,60,"orange",0,"might","m"
7.66416666666667,"might",33,0,75,"orange",0,"might","m"
7.66416666666667,"might",33,0,90,"orange",0,"might","m"
7.66416666666667,"might",33,0,100,"orange",0,"might","m"
3.98116666666667,"might",34,0,0,"orange",0,"might","m"
3.98116666666667,"might",34,0,10,"orange",0,"might","m"
3.98116666666667,"might",34,0,25,"orange",0,"might","m"
3.98116666666667,"might",34,3,40,"orange",0,"might","m"
3.98116666666667,"might",34,3,50,"orange",0,"might","m"
3.98116666666667,"might",34,4,60,"orange",0,"might","m"
3.98116666666667,"might",34,0,75,"orange",0,"might","m"
3.98116666666667,"might",34,0,90,"orange",0,"might","m"
3.98116666666667,"might",34,0,100,"orange",0,"might","m"
3.98116666666667,"probably",34,0,0,"blue",0,"might","m"
3.98116666666667,"probably",34,0,10,"blue",0,"might","m"
3.98116666666667,"probably",34,0,25,"blue",0,"might","m"
3.98116666666667,"probably",34,0,40,"blue",0,"might","m"
3.98116666666667,"probably",34,0,50,"blue",0,"might","m"
3.98116666666667,"probably",34,0,60,"blue",0,"might","m"
3.98116666666667,"probably",34,0,75,"blue",0,"might","m"
3.98116666666667,"probably",34,10,90,"blue",0,"might","m"
3.98116666666667,"probably",34,0,100,"blue",0,"might","m"
3.98116666666667,"bare",34,10,0,"orange",0,"might","m"
3.98116666666667,"bare",34,0,10,"orange",0,"might","m"
3.98116666666667,"bare",34,0,25,"orange",0,"might","m"
3.98116666666667,"bare",34,0,40,"orange",0,"might","m"
3.98116666666667,"bare",34,0,50,"orange",0,"might","m"
3.98116666666667,"bare",34,0,60,"orange",0,"might","m"
3.98116666666667,"bare",34,0,75,"orange",0,"might","m"
3.98116666666667,"bare",34,0,90,"orange",0,"might","m"
3.98116666666667,"bare",34,0,100,"orange",0,"might","m"
3.98116666666667,"bare",34,0,0,"blue",0,"might","m"
3.98116666666667,"bare",34,0,10,"blue",0,"might","m"
3.98116666666667,"bare",34,0,25,"blue",0,"might","m"
3.98116666666667,"bare",34,0,40,"blue",0,"might","m"
3.98116666666667,"bare",34,0,50,"blue",0,"might","m"
3.98116666666667,"bare",34,0,60,"blue",0,"might","m"
3.98116666666667,"bare",34,0,75,"blue",0,"might","m"
3.98116666666667,"bare",34,0,90,"blue",0,"might","m"
3.98116666666667,"bare",34,10,100,"blue",0,"might","m"
3.98116666666667,"probably",34,0,0,"orange",0,"might","m"
3.98116666666667,"probably",34,10,10,"orange",0,"might","m"
3.98116666666667,"probably",34,0,25,"orange",0,"might","m"
3.98116666666667,"probably",34,0,40,"orange",0,"might","m"
3.98116666666667,"probably",34,0,50,"orange",0,"might","m"
3.98116666666667,"probably",34,0,60,"orange",0,"might","m"
3.98116666666667,"probably",34,0,75,"orange",0,"might","m"
3.98116666666667,"probably",34,0,90,"orange",0,"might","m"
3.98116666666667,"probably",34,0,100,"orange",0,"might","m"
3.98116666666667,"might",34,0,0,"blue",0,"might","m"
3.98116666666667,"might",34,0,10,"blue",0,"might","m"
3.98116666666667,"might",34,0,25,"blue",0,"might","m"
3.98116666666667,"might",34,4,40,"blue",0,"might","m"
3.98116666666667,"might",34,3,50,"blue",0,"might","m"
3.98116666666667,"might",34,2,60,"blue",0,"might","m"
3.98116666666667,"might",34,1,75,"blue",0,"might","m"
3.98116666666667,"might",34,0,90,"blue",0,"might","m"
3.98116666666667,"might",34,0,100,"blue",0,"might","m"
7.96478333333333,"bare",35,0,0,"blue",0,"might","m"
7.96478333333333,"bare",35,0,10,"blue",0,"might","m"
7.96478333333333,"bare",35,0,25,"blue",0,"might","m"
7.96478333333333,"bare",35,0,40,"blue",0,"might","m"
7.96478333333333,"bare",35,0,50,"blue",0,"might","m"
7.96478333333333,"bare",35,0,60,"blue",0,"might","m"
7.96478333333333,"bare",35,0,75,"blue",0,"might","m"
7.96478333333333,"bare",35,0,90,"blue",0,"might","m"
7.96478333333333,"bare",35,10,100,"blue",0,"might","m"
7.96478333333333,"bare",35,10,0,"orange",0,"might","m"
7.96478333333333,"bare",35,0,10,"orange",0,"might","m"
7.96478333333333,"bare",35,0,25,"orange",0,"might","m"
7.96478333333333,"bare",35,0,40,"orange",0,"might","m"
7.96478333333333,"bare",35,0,50,"orange",0,"might","m"
7.96478333333333,"bare",35,0,60,"orange",0,"might","m"
7.96478333333333,"bare",35,0,75,"orange",0,"might","m"
7.96478333333333,"bare",35,0,90,"orange",0,"might","m"
7.96478333333333,"bare",35,0,100,"orange",0,"might","m"
7.96478333333333,"might",35,0,0,"blue",0,"might","m"
7.96478333333333,"might",35,0,10,"blue",0,"might","m"
7.96478333333333,"might",35,0,25,"blue",0,"might","m"
7.96478333333333,"might",35,2,40,"blue",0,"might","m"
7.96478333333333,"might",35,3,50,"blue",0,"might","m"
7.96478333333333,"might",35,3,60,"blue",0,"might","m"
7.96478333333333,"might",35,2,75,"blue",0,"might","m"
7.96478333333333,"might",35,0,90,"blue",0,"might","m"
7.96478333333333,"might",35,0,100,"blue",0,"might","m"
7.96478333333333,"might",35,0,0,"orange",0,"might","m"
7.96478333333333,"might",35,0,10,"orange",0,"might","m"
7.96478333333333,"might",35,2,25,"orange",0,"might","m"
7.96478333333333,"might",35,3,40,"orange",0,"might","m"
7.96478333333333,"might",35,3,50,"orange",0,"might","m"
7.96478333333333,"might",35,2,60,"orange",0,"might","m"
7.96478333333333,"might",35,0,75,"orange",0,"might","m"
7.96478333333333,"might",35,0,90,"orange",0,"might","m"
7.96478333333333,"might",35,0,100,"orange",0,"might","m"
7.96478333333333,"probably",35,0,0,"blue",0,"might","m"
7.96478333333333,"probably",35,0,10,"blue",0,"might","m"
7.96478333333333,"probably",35,0,25,"blue",0,"might","m"
7.96478333333333,"probably",35,0,40,"blue",0,"might","m"
7.96478333333333,"probably",35,0,50,"blue",0,"might","m"
7.96478333333333,"probably",35,0,60,"blue",0,"might","m"
7.96478333333333,"probably",35,0,75,"blue",0,"might","m"
7.96478333333333,"probably",35,10,90,"blue",0,"might","m"
7.96478333333333,"probably",35,0,100,"blue",0,"might","m"
7.96478333333333,"probably",35,0,0,"orange",0,"might","m"
7.96478333333333,"probably",35,10,10,"orange",0,"might","m"
7.96478333333333,"probably",35,0,25,"orange",0,"might","m"
7.96478333333333,"probably",35,0,40,"orange",0,"might","m"
7.96478333333333,"probably",35,0,50,"orange",0,"might","m"
7.96478333333333,"probably",35,0,60,"orange",0,"might","m"
7.96478333333333,"probably",35,0,75,"orange",0,"might","m"
7.96478333333333,"probably",35,0,90,"orange",0,"might","m"
7.96478333333333,"probably",35,0,100,"orange",0,"might","m"
12.5717666666667,"probably",36,1,0,"blue",0,"might","m"
12.5717666666667,"probably",36,1,10,"blue",0,"might","m"
12.5717666666667,"probably",36,1,25,"blue",0,"might","m"
12.5717666666667,"probably",36,1,40,"blue",0,"might","m"
12.5717666666667,"probably",36,2,50,"blue",0,"might","m"
12.5717666666667,"probably",36,1,60,"blue",0,"might","m"
12.5717666666667,"probably",36,1,75,"blue",0,"might","m"
12.5717666666667,"probably",36,1,90,"blue",0,"might","m"
12.5717666666667,"probably",36,1,100,"blue",0,"might","m"
12.5717666666667,"might",36,2,0,"orange",0,"might","m"
12.5717666666667,"might",36,0,10,"orange",0,"might","m"
12.5717666666667,"might",36,4,25,"orange",0,"might","m"
12.5717666666667,"might",36,1,40,"orange",0,"might","m"
12.5717666666667,"might",36,1,50,"orange",0,"might","m"
12.5717666666667,"might",36,0,60,"orange",0,"might","m"
12.5717666666667,"might",36,2,75,"orange",0,"might","m"
12.5717666666667,"might",36,0,90,"orange",0,"might","m"
12.5717666666667,"might",36,0,100,"orange",0,"might","m"
12.5717666666667,"bare",36,0,0,"orange",0,"might","m"
12.5717666666667,"bare",36,1,10,"orange",0,"might","m"
