"","catch_trial","image","video","modal","color","percentage_blue","show_cross","catch_trial_answer_correct","language","gender","age","misread_instructions","trial","subjectid","date"
"2081",0,"scene_orange_video_40.gif","orange_probably_m","probably","orange",40,-1,0,"English","f",20,0,0,"23d3d00aee4219c4e23bfd97b292c4346198bf8864b1","2018-11-15T17:41:33-08:00"
"2082",1,"scene_orange_video_0.gif","orange_bare_m","bare","orange",0,0,1,"English","f",20,0,1,"23d3d00aee4219c4e23bfd97b292c4346198bf8864b1","2018-11-15T17:41:33-08:00"
"2083",0,"scene_orange_video_40.gif","orange_might_f","might","orange",40,-1,0,"English","f",20,0,2,"23d3d00aee4219c4e23bfd97b292c4346198bf8864b1","2018-11-15T17:41:33-08:00"
"2084",0,"scene_blue_video_100.gif","blue_bare_m","bare","blue",100,-1,0,"English","f",20,0,3,"23d3d00aee4219c4e23bfd97b292c4346198bf8864b1","2018-11-15T17:41:33-08:00"
"2085",0,"scene_orange_video_10.gif","orange_probably_f","probably","orange",10,-1,0,"English","f",20,0,4,"23d3d00aee4219c4e23bfd97b292c4346198bf8864b1","2018-11-15T17:41:33-08:00"
"2086",1,"scene_orange_video_40.gif","orange_probably_m","probably","orange",40,0,1,"English","f",20,0,5,"23d3d00aee4219c4e23bfd97b292c4346198bf8864b1","2018-11-15T17:41:33-08:00"
"2087",0,"scene_orange_video_75.gif","orange_might_m","might","orange",75,-1,0,"English","f",20,0,6,"23d3d00aee4219c4e23bfd97b292c4346198bf8864b1","2018-11-15T17:41:33-08:00"
"2088",1,"scene_blue_video_60.gif","blue_might_f","might","blue",60,0,1,"English","f",20,0,7,"23d3d00aee4219c4e23bfd97b292c4346198bf8864b1","2018-11-15T17:41:33-08:00"
"2089",1,"scene_orange_video_0.gif","orange_bare_m","bare","orange",0,0,1,"English","f",20,0,8,"23d3d00aee4219c4e23bfd97b292c4346198bf8864b1","2018-11-15T17:41:33-08:00"
"2090",1,"scene_blue_video_100.gif","blue_bare_f","bare","blue",100,0,1,"English","f",20,0,9,"23d3d00aee4219c4e23bfd97b292c4346198bf8864b1","2018-11-15T17:41:33-08:00"
"2091",0,"scene_orange_video_40.gif","orange_probably_m","probably","orange",40,-1,0,"English","f",20,0,10,"23d3d00aee4219c4e23bfd97b292c4346198bf8864b1","2018-11-15T17:41:33-08:00"
"2092",0,"scene_blue_video_100.gif","blue_bare_f","bare","blue",100,-1,0,"English","f",20,0,11,"23d3d00aee4219c4e23bfd97b292c4346198bf8864b1","2018-11-15T17:41:33-08:00"
"2093",1,"scene_orange_video_75.gif","orange_might_m","might","orange",75,0,1,"English","f",20,0,12,"23d3d00aee4219c4e23bfd97b292c4346198bf8864b1","2018-11-15T17:41:33-08:00"
"2094",0,"scene_orange_video_40.gif","orange_might_f","might","orange",40,-1,0,"English","f",20,0,13,"23d3d00aee4219c4e23bfd97b292c4346198bf8864b1","2018-11-15T17:41:33-08:00"
"2095",1,"scene_blue_video_25.gif","blue_might_m","might","blue",25,0,1,"English","f",20,0,14,"23d3d00aee4219c4e23bfd97b292c4346198bf8864b1","2018-11-15T17:41:33-08:00"
"2096",0,"scene_orange_video_75.gif","orange_might_m","might","orange",75,-1,0,"English","f",20,0,15,"23d3d00aee4219c4e23bfd97b292c4346198bf8864b1","2018-11-15T17:41:33-08:00"
"2097",0,"scene_orange_video_0.gif","orange_bare_f","bare","orange",0,-1,0,"English","f",20,0,16,"23d3d00aee4219c4e23bfd97b292c4346198bf8864b1","2018-11-15T17:41:33-08:00"
"2098",1,"scene_orange_video_40.gif","orange_might_f","might","orange",40,0,1,"English","f",20,0,17,"23d3d00aee4219c4e23bfd97b292c4346198bf8864b1","2018-11-15T17:41:33-08:00"
"2099",0,"scene_orange_video_40.gif","orange_probably_m","probably","orange",40,-1,0,"English","f",20,0,18,"23d3d00aee4219c4e23bfd97b292c4346198bf8864b1","2018-11-15T17:41:33-08:00"
"2100",0,"scene_orange_video_0.gif","orange_bare_f","bare","orange",0,-1,0,"English","f",20,0,19,"23d3d00aee4219c4e23bfd97b292c4346198bf8864b1","2018-11-15T17:41:33-08:00"
"2101",1,"scene_blue_video_60.gif","blue_probably_m","probably","blue",60,1,1,"English","f",20,0,20,"23d3d00aee4219c4e23bfd97b292c4346198bf8864b1","2018-11-15T17:41:33-08:00"
"2102",0,"scene_blue_video_60.gif","blue_might_f","might","blue",60,-1,0,"English","f",20,0,21,"23d3d00aee4219c4e23bfd97b292c4346198bf8864b1","2018-11-15T17:41:33-08:00"
"2103",0,"scene_blue_video_60.gif","blue_might_f","might","blue",60,-1,0,"English","f",20,0,22,"23d3d00aee4219c4e23bfd97b292c4346198bf8864b1","2018-11-15T17:41:33-08:00"
"2104",0,"scene_blue_video_100.gif","blue_bare_m","bare","blue",100,-1,0,"English","f",20,0,23,"23d3d00aee4219c4e23bfd97b292c4346198bf8864b1","2018-11-15T17:41:33-08:00"
"2105",0,"scene_blue_video_60.gif","blue_probably_m","probably","blue",60,-1,0,"English","f",20,0,24,"23d3d00aee4219c4e23bfd97b292c4346198bf8864b1","2018-11-15T17:41:33-08:00"
"2106",0,"scene_orange_video_10.gif","orange_probably_f","probably","orange",10,-1,0,"English","f",20,0,25,"23d3d00aee4219c4e23bfd97b292c4346198bf8864b1","2018-11-15T17:41:33-08:00"
"2107",0,"scene_blue_video_25.gif","blue_might_m","might","blue",25,-1,0,"English","f",20,0,26,"23d3d00aee4219c4e23bfd97b292c4346198bf8864b1","2018-11-15T17:41:33-08:00"
"2108",1,"scene_orange_video_40.gif","orange_probably_m","probably","orange",40,0,1,"English","f",20,0,27,"23d3d00aee4219c4e23bfd97b292c4346198bf8864b1","2018-11-15T17:41:33-08:00"
"2109",0,"scene_orange_video_40.gif","orange_probably_m","probably","orange",40,-1,0,"English","f",20,0,28,"23d3d00aee4219c4e23bfd97b292c4346198bf8864b1","2018-11-15T17:41:33-08:00"
"2110",0,"scene_orange_video_40.gif","orange_probably_m","probably","orange",40,-1,0,"English","f",20,0,29,"23d3d00aee4219c4e23bfd97b292c4346198bf8864b1","2018-11-15T17:41:33-08:00"
"2111",1,"scene_blue_video_60.gif","blue_might_f","might","blue",60,0,1,"English","f",20,0,30,"23d3d00aee4219c4e23bfd97b292c4346198bf8864b1","2018-11-15T17:41:33-08:00"
"2112",0,"scene_orange_video_40.gif","orange_might_f","might","orange",40,-1,0,"English","f",20,0,31,"23d3d00aee4219c4e23bfd97b292c4346198bf8864b1","2018-11-15T17:41:33-08:00"
"2113",0,"scene_blue_video_90.gif","blue_probably_f","probably","blue",90,-1,0,"English","f",20,0,32,"23d3d00aee4219c4e23bfd97b292c4346198bf8864b1","2018-11-15T17:41:33-08:00"
"2114",0,"scene_blue_video_100.gif","blue_bare_m","bare","blue",100,-1,0,"English","f",20,0,33,"23d3d00aee4219c4e23bfd97b292c4346198bf8864b1","2018-11-15T17:41:33-08:00"
"2115",0,"scene_orange_video_0.gif","orange_bare_f","bare","orange",0,-1,0,"English","f",20,0,34,"23d3d00aee4219c4e23bfd97b292c4346198bf8864b1","2018-11-15T17:41:33-08:00"
"2116",0,"scene_blue_video_60.gif","blue_might_f","might","blue",60,-1,0,"English","f",20,0,35,"23d3d00aee4219c4e23bfd97b292c4346198bf8864b1","2018-11-15T17:41:33-08:00"
"2117",0,"scene_orange_video_10.gif","orange_probably_f","probably","orange",10,-1,0,"English","f",20,0,36,"23d3d00aee4219c4e23bfd97b292c4346198bf8864b1","2018-11-15T17:41:33-08:00"
"2118",0,"scene_orange_video_40.gif","orange_might_f","might","orange",40,-1,0,"English","f",20,0,37,"23d3d00aee4219c4e23bfd97b292c4346198bf8864b1","2018-11-15T17:41:33-08:00"
"2119",1,"scene_orange_video_40.gif","orange_probably_m","probably","orange",40,1,1,"English","f",20,0,38,"23d3d00aee4219c4e23bfd97b292c4346198bf8864b1","2018-11-15T17:41:33-08:00"
"2120",0,"scene_orange_video_10.gif","orange_probably_f","probably","orange",10,-1,0,"English","f",20,0,39,"23d3d00aee4219c4e23bfd97b292c4346198bf8864b1","2018-11-15T17:41:33-08:00"
"2121",1,"scene_orange_video_10.gif","orange_probably_f","probably","orange",10,1,1,"English and French","f",25,0,0,"039794ae93fa227e27329c65bb87f97dd4ef9cb3638f","2018-11-15T17:46:16-08:00"
"2122",0,"scene_orange_video_40.gif","orange_might_f","might","orange",40,-1,0,"English and French","f",25,0,1,"039794ae93fa227e27329c65bb87f97dd4ef9cb3638f","2018-11-15T17:46:16-08:00"
"2123",0,"scene_blue_video_100.gif","blue_bare_m","bare","blue",100,-1,0,"English and French","f",25,0,2,"039794ae93fa227e27329c65bb87f97dd4ef9cb3638f","2018-11-15T17:46:16-08:00"
"2124",0,"scene_orange_video_0.gif","orange_bare_f","bare","orange",0,-1,0,"English and French","f",25,0,3,"039794ae93fa227e27329c65bb87f97dd4ef9cb3638f","2018-11-15T17:46:16-08:00"
"2125",0,"scene_orange_video_0.gif","orange_bare_f","bare","orange",0,-1,0,"English and French","f",25,0,4,"039794ae93fa227e27329c65bb87f97dd4ef9cb3638f","2018-11-15T17:46:16-08:00"
"2126",0,"scene_blue_video_60.gif","blue_might_f","might","blue",60,-1,0,"English and French","f",25,0,5,"039794ae93fa227e27329c65bb87f97dd4ef9cb3638f","2018-11-15T17:46:16-08:00"
"2127",0,"scene_blue_video_60.gif","blue_probably_m","probably","blue",60,-1,0,"English and French","f",25,0,6,"039794ae93fa227e27329c65bb87f97dd4ef9cb3638f","2018-11-15T17:46:16-08:00"
"2128",0,"scene_blue_video_60.gif","blue_might_f","might","blue",60,-1,0,"English and French","f",25,0,7,"039794ae93fa227e27329c65bb87f97dd4ef9cb3638f","2018-11-15T17:46:16-08:00"
"2129",0,"scene_blue_video_60.gif","blue_might_f","might","blue",60,-1,0,"English and French","f",25,0,8,"039794ae93fa227e27329c65bb87f97dd4ef9cb3638f","2018-11-15T17:46:16-08:00"
"2130",1,"scene_blue_video_60.gif","blue_might_f","might","blue",60,0,1,"English and French","f",25,0,9,"039794ae93fa227e27329c65bb87f97dd4ef9cb3638f","2018-11-15T17:46:16-08:00"
"2131",1,"scene_blue_video_100.gif","blue_bare_m","bare","blue",100,1,1,"English and French","f",25,0,10,"039794ae93fa227e27329c65bb87f97dd4ef9cb3638f","2018-11-15T17:46:16-08:00"
"2132",0,"scene_orange_video_40.gif","orange_probably_m","probably","orange",40,-1,0,"English and French","f",25,0,11,"039794ae93fa227e27329c65bb87f97dd4ef9cb3638f","2018-11-15T17:46:16-08:00"
"2133",0,"scene_orange_video_0.gif","orange_bare_f","bare","orange",0,-1,0,"English and French","f",25,0,12,"039794ae93fa227e27329c65bb87f97dd4ef9cb3638f","2018-11-15T17:46:16-08:00"
"2134",0,"scene_orange_video_40.gif","orange_probably_m","probably","orange",40,-1,0,"English and French","f",25,0,13,"039794ae93fa227e27329c65bb87f97dd4ef9cb3638f","2018-11-15T17:46:16-08:00"
"2135",0,"scene_blue_video_60.gif","blue_probably_m","probably","blue",60,-1,0,"English and French","f",25,0,14,"039794ae93fa227e27329c65bb87f97dd4ef9cb3638f","2018-11-15T17:46:16-08:00"
"2136",1,"scene_blue_video_60.gif","blue_probably_m","probably","blue",60,0,1,"English and French","f",25,0,15,"039794ae93fa227e27329c65bb87f97dd4ef9cb3638f","2018-11-15T17:46:16-08:00"
"2137",0,"scene_orange_video_10.gif","orange_probably_f","probably","orange",10,-1,0,"English and French","f",25,0,16,"039794ae93fa227e27329c65bb87f97dd4ef9cb3638f","2018-11-15T17:46:16-08:00"
"2138",0,"scene_orange_video_0.gif","orange_bare_f","bare","orange",0,-1,0,"English and French","f",25,0,17,"039794ae93fa227e27329c65bb87f97dd4ef9cb3638f","2018-11-15T17:46:16-08:00"
"2139",0,"scene_blue_video_100.gif","blue_bare_m","bare","blue",100,-1,0,"English and French","f",25,0,18,"039794ae93fa227e27329c65bb87f97dd4ef9cb3638f","2018-11-15T17:46:16-08:00"
"2140",0,"scene_orange_video_10.gif","orange_probably_f","probably","orange",10,-1,0,"English and French","f",25,0,19,"039794ae93fa227e27329c65bb87f97dd4ef9cb3638f","2018-11-15T17:46:16-08:00"
"2141",1,"scene_blue_video_60.gif","blue_probably_m","probably","blue",60,1,1,"English and French","f",25,0,20,"039794ae93fa227e27329c65bb87f97dd4ef9cb3638f","2018-11-15T17:46:16-08:00"
"2142",0,"scene_blue_video_60.gif","blue_might_f","might","blue",60,-1,0,"English and French","f",25,0,21,"039794ae93fa227e27329c65bb87f97dd4ef9cb3638f","2018-11-15T17:46:16-08:00"
"2143",1,"scene_orange_video_40.gif","orange_might_f","might","orange",40,1,0,"English and French","f",25,0,22,"039794ae93fa227e27329c65bb87f97dd4ef9cb3638f","2018-11-15T17:46:16-08:00"
"2144",0,"scene_orange_video_0.gif","orange_bare_m","bare","orange",0,-1,0,"English and French","f",25,0,23,"039794ae93fa227e27329c65bb87f97dd4ef9cb3638f","2018-11-15T17:46:16-08:00"
"2145",0,"scene_orange_video_10.gif","orange_probably_f","probably","orange",10,-1,0,"English and French","f",25,0,24,"039794ae93fa227e27329c65bb87f97dd4ef9cb3638f","2018-11-15T17:46:16-08:00"
"2146",0,"scene_blue_video_60.gif","blue_probably_m","probably","blue",60,-1,0,"English and French","f",25,0,25,"039794ae93fa227e27329c65bb87f97dd4ef9cb3638f","2018-11-15T17:46:16-08:00"
"2147",0,"scene_blue_video_25.gif","blue_might_m","might","blue",25,-1,0,"English and French","f",25,0,26,"039794ae93fa227e27329c65bb87f97dd4ef9cb3638f","2018-11-15T17:46:16-08:00"
"2148",0,"scene_orange_video_40.gif","orange_might_f","might","orange",40,-1,0,"English and French","f",25,0,27,"039794ae93fa227e27329c65bb87f97dd4ef9cb3638f","2018-11-15T17:46:16-08:00"
"2149",1,"scene_blue_video_25.gif","blue_might_m","might","blue",25,0,1,"English and French","f",25,0,28,"039794ae93fa227e27329c65bb87f97dd4ef9cb3638f","2018-11-15T17:46:16-08:00"
"2150",0,"scene_orange_video_10.gif","orange_probably_f","probably","orange",10,-1,0,"English and French","f",25,0,29,"039794ae93fa227e27329c65bb87f97dd4ef9cb3638f","2018-11-15T17:46:16-08:00"
"2151",1,"scene_blue_video_100.gif","blue_bare_f","bare","blue",100,1,1,"English and French","f",25,0,30,"039794ae93fa227e27329c65bb87f97dd4ef9cb3638f","2018-11-15T17:46:16-08:00"
"2152",0,"scene_orange_video_40.gif","orange_probably_m","probably","orange",40,-1,0,"English and French","f",25,0,31,"039794ae93fa227e27329c65bb87f97dd4ef9cb3638f","2018-11-15T17:46:16-08:00"
"2153",0,"scene_orange_video_40.gif","orange_probably_m","probably","orange",40,-1,0,"English and French","f",25,0,32,"039794ae93fa227e27329c65bb87f97dd4ef9cb3638f","2018-11-15T17:46:16-08:00"
"2154",1,"scene_blue_video_100.gif","blue_bare_m","bare","blue",100,1,1,"English and French","f",25,0,33,"039794ae93fa227e27329c65bb87f97dd4ef9cb3638f","2018-11-15T17:46:16-08:00"
"2155",1,"scene_blue_video_60.gif","blue_might_f","might","blue",60,0,1,"English and French","f",25,0,34,"039794ae93fa227e27329c65bb87f97dd4ef9cb3638f","2018-11-15T17:46:16-08:00"
"2156",0,"scene_orange_video_40.gif","orange_might_f","might","orange",40,-1,0,"English and French","f",25,0,35,"039794ae93fa227e27329c65bb87f97dd4ef9cb3638f","2018-11-15T17:46:16-08:00"
"2157",0,"scene_blue_video_25.gif","blue_might_m","might","blue",25,-1,0,"English and French","f",25,0,36,"039794ae93fa227e27329c65bb87f97dd4ef9cb3638f","2018-11-15T17:46:16-08:00"
"2158",1,"scene_orange_video_75.gif","orange_might_m","might","orange",75,1,1,"English and French","f",25,0,37,"039794ae93fa227e27329c65bb87f97dd4ef9cb3638f","2018-11-15T17:46:16-08:00"
"2159",0,"scene_orange_video_40.gif","orange_probably_m","probably","orange",40,-1,0,"English and French","f",25,0,38,"039794ae93fa227e27329c65bb87f97dd4ef9cb3638f","2018-11-15T17:46:16-08:00"
"2160",1,"scene_blue_video_25.gif","blue_might_m","might","blue",25,1,1,"English and French","f",25,0,39,"039794ae93fa227e27329c65bb87f97dd4ef9cb3638f","2018-11-15T17:46:16-08:00"
"2161",0,"scene_orange_video_0.gif","orange_bare_m","bare","orange",0,-1,0,"English","f",21,0,0,"834aafb702a6578be878880ca34ba85b51d51ecf1004","2018-11-15T18:19:34-08:00"
"2162",0,"scene_blue_video_100.gif","blue_bare_f","bare","blue",100,-1,0,"English","f",21,0,1,"834aafb702a6578be878880ca34ba85b51d51ecf1004","2018-11-15T18:19:34-08:00"
"2163",1,"scene_orange_video_40.gif","orange_probably_m","probably","orange",40,0,1,"English","f",21,0,2,"834aafb702a6578be878880ca34ba85b51d51ecf1004","2018-11-15T18:19:34-08:00"
"2164",0,"scene_blue_video_60.gif","blue_probably_m","probably","blue",60,-1,0,"English","f",21,0,3,"834aafb702a6578be878880ca34ba85b51d51ecf1004","2018-11-15T18:19:34-08:00"
"2165",0,"scene_orange_video_40.gif","orange_might_f","might","orange",40,-1,0,"English","f",21,0,4,"834aafb702a6578be878880ca34ba85b51d51ecf1004","2018-11-15T18:19:34-08:00"
"2166",1,"scene_orange_video_0.gif","orange_bare_m","bare","orange",0,0,1,"English","f",21,0,5,"834aafb702a6578be878880ca34ba85b51d51ecf1004","2018-11-15T18:19:34-08:00"
"2167",0,"scene_orange_video_40.gif","orange_probably_m","probably","orange",40,-1,0,"English","f",21,0,6,"834aafb702a6578be878880ca34ba85b51d51ecf1004","2018-11-15T18:19:34-08:00"
"2168",1,"scene_orange_video_75.gif","orange_might_m","might","orange",75,0,1,"English","f",21,0,7,"834aafb702a6578be878880ca34ba85b51d51ecf1004","2018-11-15T18:19:34-08:00"
"2169",0,"scene_orange_video_40.gif","orange_might_f","might","orange",40,-1,0,"English","f",21,0,8,"834aafb702a6578be878880ca34ba85b51d51ecf1004","2018-11-15T18:19:34-08:00"
"2170",1,"scene_orange_video_75.gif","orange_might_m","might","orange",75,0,1,"English","f",21,0,9,"834aafb702a6578be878880ca34ba85b51d51ecf1004","2018-11-15T18:19:34-08:00"
"2171",1,"scene_orange_video_75.gif","orange_might_m","might","orange",75,0,1,"English","f",21,0,10,"834aafb702a6578be878880ca34ba85b51d51ecf1004","2018-11-15T18:19:34-08:00"
"2172",1,"scene_blue_video_60.gif","blue_might_f","might","blue",60,1,1,"English","f",21,0,11,"834aafb702a6578be878880ca34ba85b51d51ecf1004","2018-11-15T18:19:34-08:00"
"2173",0,"scene_blue_video_100.gif","blue_bare_f","bare","blue",100,-1,0,"English","f",21,0,12,"834aafb702a6578be878880ca34ba85b51d51ecf1004","2018-11-15T18:19:34-08:00"
"2174",1,"scene_blue_video_100.gif","blue_bare_f","bare","blue",100,0,1,"English","f",21,0,13,"834aafb702a6578be878880ca34ba85b51d51ecf1004","2018-11-15T18:19:34-08:00"
"2175",0,"scene_blue_video_60.gif","blue_might_f","might","blue",60,-1,0,"English","f",21,0,14,"834aafb702a6578be878880ca34ba85b51d51ecf1004","2018-11-15T18:19:34-08:00"
"2176",1,"scene_orange_video_40.gif","orange_might_f","might","orange",40,0,1,"English","f",21,0,15,"834aafb702a6578be878880ca34ba85b51d51ecf1004","2018-11-15T18:19:34-08:00"
"2177",0,"scene_orange_video_40.gif","orange_probably_m","probably","orange",40,-1,0,"English","f",21,0,16,"834aafb702a6578be878880ca34ba85b51d51ecf1004","2018-11-15T18:19:34-08:00"
"2178",0,"scene_orange_video_40.gif","orange_might_f","might","orange",40,-1,0,"English","f",21,0,17,"834aafb702a6578be878880ca34ba85b51d51ecf1004","2018-11-15T18:19:34-08:00"
"2179",0,"scene_blue_video_60.gif","blue_probably_m","probably","blue",60,-1,0,"English","f",21,0,18,"834aafb702a6578be878880ca34ba85b51d51ecf1004","2018-11-15T18:19:34-08:00"
"2180",0,"scene_orange_video_40.gif","orange_probably_m","probably","orange",40,-1,0,"English","f",21,0,19,"834aafb702a6578be878880ca34ba85b51d51ecf1004","2018-11-15T18:19:34-08:00"
"2181",0,"scene_blue_video_60.gif","blue_might_f","might","blue",60,-1,0,"English","f",21,0,20,"834aafb702a6578be878880ca34ba85b51d51ecf1004","2018-11-15T18:19:34-08:00"
"2182",0,"scene_blue_video_60.gif","blue_probably_m","probably","blue",60,-1,0,"English","f",21,0,21,"834aafb702a6578be878880ca34ba85b51d51ecf1004","2018-11-15T18:19:34-08:00"
"2183",1,"scene_blue_video_60.gif","blue_might_f","might","blue",60,1,0,"English","f",21,0,22,"834aafb702a6578be878880ca34ba85b51d51ecf1004","2018-11-15T18:19:34-08:00"
"2184",0,"scene_blue_video_60.gif","blue_probably_m","probably","blue",60,-1,0,"English","f",21,0,23,"834aafb702a6578be878880ca34ba85b51d51ecf1004","2018-11-15T18:19:34-08:00"
"2185",1,"scene_blue_video_90.gif","blue_probably_f","probably","blue",90,0,1,"English","f",21,0,24,"834aafb702a6578be878880ca34ba85b51d51ecf1004","2018-11-15T18:19:34-08:00"
"2186",0,"scene_blue_video_60.gif","blue_probably_m","probably","blue",60,-1,0,"English","f",21,0,25,"834aafb702a6578be878880ca34ba85b51d51ecf1004","2018-11-15T18:19:34-08:00"
"2187",0,"scene_blue_video_100.gif","blue_bare_m","bare","blue",100,-1,0,"English","f",21,0,26,"834aafb702a6578be878880ca34ba85b51d51ecf1004","2018-11-15T18:19:34-08:00"
"2188",0,"scene_blue_video_60.gif","blue_probably_m","probably","blue",60,-1,0,"English","f",21,0,27,"834aafb702a6578be878880ca34ba85b51d51ecf1004","2018-11-15T18:19:34-08:00"
"2189",0,"scene_orange_video_75.gif","orange_might_m","might","orange",75,-1,0,"English","f",21,0,28,"834aafb702a6578be878880ca34ba85b51d51ecf1004","2018-11-15T18:19:34-08:00"
"2190",1,"scene_orange_video_10.gif","orange_probably_f","probably","orange",10,0,1,"English","f",21,0,29,"834aafb702a6578be878880ca34ba85b51d51ecf1004","2018-11-15T18:19:34-08:00"
"2191",0,"scene_blue_video_100.gif","blue_bare_f","bare","blue",100,-1,0,"English","f",21,0,30,"834aafb702a6578be878880ca34ba85b51d51ecf1004","2018-11-15T18:19:34-08:00"
"2192",1,"scene_blue_video_100.gif","blue_bare_m","bare","blue",100,1,1,"English","f",21,0,31,"834aafb702a6578be878880ca34ba85b51d51ecf1004","2018-11-15T18:19:34-08:00"
"2193",0,"scene_orange_video_10.gif","orange_probably_f","probably","orange",10,-1,0,"English","f",21,0,32,"834aafb702a6578be878880ca34ba85b51d51ecf1004","2018-11-15T18:19:34-08:00"
"2194",0,"scene_orange_video_0.gif","orange_bare_f","bare","orange",0,-1,0,"English","f",21,0,33,"834aafb702a6578be878880ca34ba85b51d51ecf1004","2018-11-15T18:19:34-08:00"
"2195",0,"scene_blue_video_25.gif","blue_might_m","might","blue",25,-1,0,"English","f",21,0,34,"834aafb702a6578be878880ca34ba85b51d51ecf1004","2018-11-15T18:19:34-08:00"
"2196",0,"scene_orange_video_40.gif","orange_might_f","might","orange",40,-1,0,"English","f",21,0,35,"834aafb702a6578be878880ca34ba85b51d51ecf1004","2018-11-15T18:19:34-08:00"
"2197",0,"scene_blue_video_100.gif","blue_bare_m","bare","blue",100,-1,0,"English","f",21,0,36,"834aafb702a6578be878880ca34ba85b51d51ecf1004","2018-11-15T18:19:34-08:00"
"2198",0,"scene_blue_video_90.gif","blue_probably_f","probably","blue",90,-1,0,"English","f",21,0,37,"834aafb702a6578be878880ca34ba85b51d51ecf1004","2018-11-15T18:19:34-08:00"
"2199",0,"scene_blue_video_60.gif","blue_might_f","might","blue",60,-1,0,"English","f",21,0,38,"834aafb702a6578be878880ca34ba85b51d51ecf1004","2018-11-15T18:19:34-08:00"
"2200",0,"scene_blue_video_90.gif","blue_probably_f","probably","blue",90,-1,0,"English","f",21,0,39,"834aafb702a6578be878880ca34ba85b51d51ecf1004","2018-11-15T18:19:34-08:00"
"2201",0,"scene_orange_video_40.gif","orange_probably_m","probably","orange",40,-1,0,"Spanish","m",19,0,0,"81c598149bfaec11a50e61435478ddca7ab5f09ddeee","2018-11-15T19:01:10-08:00"
"2202",0,"scene_orange_video_40.gif","orange_probably_m","probably","orange",40,-1,0,"Spanish","m",19,0,1,"81c598149bfaec11a50e61435478ddca7ab5f09ddeee","2018-11-15T19:01:10-08:00"
"2203",0,"scene_blue_video_60.gif","blue_probably_m","probably","blue",60,-1,0,"Spanish","m",19,0,2,"81c598149bfaec11a50e61435478ddca7ab5f09ddeee","2018-11-15T19:01:10-08:00"
"2204",0,"scene_blue_video_60.gif","blue_probably_m","probably","blue",60,-1,0,"Spanish","m",19,0,3,"81c598149bfaec11a50e61435478ddca7ab5f09ddeee","2018-11-15T19:01:10-08:00"
"2205",0,"scene_orange_video_40.gif","orange_probably_m","probably","orange",40,-1,0,"Spanish","m",19,0,4,"81c598149bfaec11a50e61435478ddca7ab5f09ddeee","2018-11-15T19:01:10-08:00"
"2206",0,"scene_orange_video_10.gif","orange_probably_f","probably","orange",10,-1,0,"Spanish","m",19,0,5,"81c598149bfaec11a50e61435478ddca7ab5f09ddeee","2018-11-15T19:01:10-08:00"
"2207",0,"scene_orange_video_10.gif","orange_probably_f","probably","orange",10,-1,0,"Spanish","m",19,0,6,"81c598149bfaec11a50e61435478ddca7ab5f09ddeee","2018-11-15T19:01:10-08:00"
"2208",1,"scene_orange_video_0.gif","orange_bare_f","bare","orange",0,1,0,"Spanish","m",19,0,7,"81c598149bfaec11a50e61435478ddca7ab5f09ddeee","2018-11-15T19:01:10-08:00"
"2209",1,"scene_blue_video_60.gif","blue_might_f","might","blue",60,1,1,"Spanish","m",19,0,8,"81c598149bfaec11a50e61435478ddca7ab5f09ddeee","2018-11-15T19:01:10-08:00"
"2210",0,"scene_blue_video_60.gif","blue_might_f","might","blue",60,-1,0,"Spanish","m",19,0,9,"81c598149bfaec11a50e61435478ddca7ab5f09ddeee","2018-11-15T19:01:10-08:00"
"2211",0,"scene_orange_video_40.gif","orange_might_f","might","orange",40,-1,0,"Spanish","m",19,0,10,"81c598149bfaec11a50e61435478ddca7ab5f09ddeee","2018-11-15T19:01:10-08:00"
"2212",0,"scene_orange_video_0.gif","orange_bare_f","bare","orange",0,-1,0,"Spanish","m",19,0,11,"81c598149bfaec11a50e61435478ddca7ab5f09ddeee","2018-11-15T19:01:10-08:00"
"2213",0,"scene_blue_video_90.gif","blue_probably_f","probably","blue",90,-1,0,"Spanish","m",19,0,12,"81c598149bfaec11a50e61435478ddca7ab5f09ddeee","2018-11-15T19:01:10-08:00"
"2214",0,"scene_blue_video_60.gif","blue_probably_m","probably","blue",60,-1,0,"Spanish","m",19,0,13,"81c598149bfaec11a50e61435478ddca7ab5f09ddeee","2018-11-15T19:01:10-08:00"
"2215",0,"scene_blue_video_25.gif","blue_might_m","might","blue",25,-1,0,"Spanish","m",19,0,14,"81c598149bfaec11a50e61435478ddca7ab5f09ddeee","2018-11-15T19:01:10-08:00"
"2216",0,"scene_orange_video_0.gif","orange_bare_m","bare","orange",0,-1,0,"Spanish","m",19,0,15,"81c598149bfaec11a50e61435478ddca7ab5f09ddeee","2018-11-15T19:01:10-08:00"
"2217",0,"scene_orange_video_10.gif","orange_probably_f","probably","orange",10,-1,0,"Spanish","m",19,0,16,"81c598149bfaec11a50e61435478ddca7ab5f09ddeee","2018-11-15T19:01:10-08:00"
"2218",1,"scene_orange_video_40.gif","orange_might_f","might","orange",40,0,1,"Spanish","m",19,0,17,"81c598149bfaec11a50e61435478ddca7ab5f09ddeee","2018-11-15T19:01:10-08:00"
"2219",0,"scene_blue_video_25.gif","blue_might_m","might","blue",25,-1,0,"Spanish","m",19,0,18,"81c598149bfaec11a50e61435478ddca7ab5f09ddeee","2018-11-15T19:01:10-08:00"
